id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,nombre,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout
96949,64042,2025-01-05,132000,4,No disponible,132,,Murcia,,,,
96949,64042,2025-01-05,132000,4,No disponible,132,,Murcia,,,,
96949,64042,2025-01-05,132000,4,No disponible,132,,Murcia,,,,
96949,64042,2025-01-05,132000,4,No disponible,132,,Murcia,,,,
96949,64042,2025-01-05,132000,4,No disponible,132,,Murcia,,,,
96949,64042,2025-01-05,132000,4,No disponible,132,,Murcia,,,,
96949,64042,2025-01-05,132000,4,No disponible,132,,Murcia,,,,
96952,61392,2026-02-07,322000,2,No disponible,322,,,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96968,60682,2025-02-03,44000,1,No disponible,44,,Irún,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96978,65770,2026-07-06,210000,7,No disponible,210,,Santa Lucía de Tirajana,,,,
96984,62861,2025-06-17,228000,6,No disponible,228,,Sevilla,,,,
96991,56187,2025-11-18,666000,9,No disponible,666,,Talavera de la Reina,,,,
96993,56187,2025-10-14,207000,9,No disponible,207,,Talavera de la Reina,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97001,65091,2026-07-19,510000,6,No disponible,510,,Burgos,,,,
97003,59150,2025-02-03,302000,2,No disponible,302,,,,,,
97046,59581,2025-05-16,92000,1,No disponible,92,,Pontevedra,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97054,59581,2025-03-25,75000,1,No disponible,75,,Valladolid,,,,
97059,59581,2025-03-29,96000,1,No disponible,96,,Gandía,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97064,65479,2025-03-30,384000,8,No disponible,384,,Inca,,,,
97066,65479,2026-02-14,784000,8,No disponible,784,,,,,,
97068,56588,2025-01-15,882000,6,No disponible,882,,,,,,
97069,56588,2025-01-20,1188000,6,No disponible,1188,,,,,,
97069,56588,2025-01-20,1188000,6,No disponible,1188,,,,,,
97069,56588,2025-01-20,1188000,6,No disponible,1188,,,,,,
97069,56588,2025-01-20,1188000,6,No disponible,1188,,,,,,
97069,56588,2025-01-20,1188000,6,No disponible,1188,,,,,,
97069,56588,2025-01-20,1188000,6,No disponible,1188,,,,,,
97100,55983,2025-01-03,1410000,10,No disponible,1410,,,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97103,59318,2025-01-21,30000,2,No disponible,30,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97104,59318,2026-01-24,138000,2,No disponible,138,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97105,59318,2026-01-28,144000,2,No disponible,144,,La Coruña,,,,
97107,59318,2025-08-19,86000,2,No disponible,86,,La Coruña,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97128,55657,2025-01-25,104000,8,No disponible,104,,La Línea de la Concepción,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97136,57982,2025-10-31,216000,9,No disponible,216,,Guadalajara,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97152,62996,2025-06-30,80000,8,No disponible,80,,Gerona,,,,
97226,60328,2025-01-07,702000,6,No disponible,702,,,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97243,61060,2026-01-11,72000,1,No disponible,72,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97244,61060,2025-10-27,94000,1,No disponible,94,,Arrecife,,,,
97248,61060,2025-05-28,109000,1,No disponible,109,,,,,,
97273,56660,2025-01-02,36000,4,No disponible,36,,Santiago de Compostela,,,,
97289,64470,2025-03-01,228000,6,No disponible,684,Suite en Gerona,,114000,5,2025-03-18,2025-03-20
97299,62242,2025-07-16,412000,2,No disponible,412,,,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97314,56301,2025-04-24,168000,6,No disponible,168,,Avilés,,,,
97317,56301,2025-01-05,198000,6,No disponible,198,,Avilés,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97335,64691,2025-06-12,14000,1,No disponible,14,,Ferrol,,,,
97343,61441,2025-05-06,680000,4,No disponible,680,,,,,,
97344,61441,2025-05-03,660000,4,No disponible,660,,,,,,
97346,57989,2025-10-19,736000,4,No disponible,736,,,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97349,57989,2025-09-01,356000,4,No disponible,356,,Majadahonda,,,,
97353,66353,2025-06-24,36000,1,No disponible,36,,,,,,
97353,66353,2025-06-24,36000,1,No disponible,36,,,,,,
97353,66353,2025-06-24,36000,1,No disponible,36,,,,,,
97353,66353,2025-06-24,36000,1,No disponible,36,,,,,,
97354,66353,2025-05-27,131000,1,No disponible,131,,,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97362,64200,2025-08-28,258000,6,No disponible,258,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97367,64200,2025-07-27,492000,6,No disponible,492,,Paterna,,,,
97373,56638,2025-09-13,978000,6,No disponible,978,,,,,,
97377,61325,2025-05-07,1359000,9,No disponible,1359,,,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97395,59890,2025-02-16,183000,3,No disponible,183,,Tarrasa,,,,
97397,59890,2026-04-28,36000,3,No disponible,36,,Tarrasa,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
98274,60749,2025-04-16,63000,9,No disponible,63,,Torremolinos,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97417,60908,2026-06-01,184000,2,No disponible,184,,San Cristróbal de la Laguna,,,,
97454,66410,2025-01-03,1098000,3,No disponible,1098,,,,,,
97478,63210,2025-03-18,35000,5,No disponible,35,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97481,63210,2025-11-09,475000,5,No disponible,475,,San Fernando,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97487,61666,2025-09-24,396000,9,No disponible,396,,Hospitalet de LLobregat,,,,
97527,65046,2025-03-28,130000,1,No disponible,130,,,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97537,63853,2026-04-25,207000,3,No disponible,207,,Calahorra,,,,
97568,58531,2026-04-30,125000,5,No disponible,125,,Segovia,,,,
97589,59772,2025-01-29,2107000,7,No disponible,2107,,,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97595,59772,2025-01-08,413000,7,No disponible,413,,San Sebastián,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97603,62935,2025-01-10,480000,6,No disponible,480,,Gecho,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97612,63047,2026-01-06,306000,9,No disponible,306,,Baracaldo,,,,
97615,56844,2025-05-10,318000,6,No disponible,318,,,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97618,56844,2025-04-06,126000,6,No disponible,126,,Santiago de Compostela,,,,
97625,56844,2025-05-27,600000,6,No disponible,600,,San Fernando,,,,
97630,62237,2025-08-29,3810000,10,No disponible,3810,,,,,,
97639,61339,2025-01-15,184000,4,No disponible,184,,Alcalá de Guadaira,,,,
97642,61339,2025-09-14,796000,4,No disponible,796,,,,,,
97642,61339,2025-09-14,796000,4,No disponible,796,,,,,,
97642,61339,2025-09-14,796000,4,No disponible,796,,,,,,
97642,61339,2025-09-14,796000,4,No disponible,796,,,,,,
97642,61339,2025-09-14,796000,4,No disponible,796,,,,,,
97642,61339,2025-09-14,796000,4,No disponible,796,,,,,,
97643,61339,2025-06-06,1848000,4,No disponible,308,Sonesta International Hotels,Pamplona,77000,3,,2025-10-18
97645,61339,2025-02-16,252000,4,No disponible,252,,Pamplona,,,,
97664,57658,2025-01-09,695000,4,No disponible,556,Habitación en Vigo,Vigo,-139000,4,2025-01-28,2025-02-02
97684,58390,2025-09-08,1432000,4,No disponible,1432,,,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
153719,,,,,Disponible,0,,Sevilla,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
97726,58169,2025-02-12,33000,3,No disponible,33,,Alcalá de Guadaira,,,,
97729,58169,2025-02-17,522000,3,No disponible,522,,,,,,
97759,62315,2025-02-06,1568000,7,No disponible,1568,,,,,,
97764,59645,2025-07-06,435000,5,No disponible,435,,Santa Coloma de Gramanet,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97774,64972,2025-03-19,96000,2,No disponible,96,,Cáceres,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97794,59825,2025-05-17,189000,9,No disponible,189,,Marbella,,,,
97801,59825,2025-05-21,801000,9,No disponible,801,,Toledo,,,,
97802,64343,2026-05-25,800000,5,No disponible,800,,,,,,
97806,64343,2026-05-03,290000,5,No disponible,290,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97808,64343,2026-01-12,100000,5,No disponible,100,,Benalmádena,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97830,55711,2025-10-22,85000,5,No disponible,85,,Zamora,,,,
97831,55711,2025-03-08,190000,5,No disponible,190,,Zamora,,,,
97847,58835,2025-07-02,1050000,7,No disponible,1050,,,,,,
97850,58835,2025-06-27,504000,7,No disponible,504,,Ciudad Real,,,,
97854,56579,2025-03-09,302000,2,No disponible,302,,,,,,
97854,56579,2025-03-09,302000,2,No disponible,302,,,,,,
97854,56579,2025-03-09,302000,2,No disponible,302,,,,,,
97854,56579,2025-03-09,302000,2,No disponible,302,,,,,,
97862,63650,2025-03-17,1910000,10,No disponible,1910,,,,,,
97863,60617,2025-01-15,3438000,9,No disponible,3438,,,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97888,61809,2025-04-16,282000,3,No disponible,282,,Santiago de Compostela,,,,
97900,55861,2025-06-18,1116000,9,No disponible,1116,,,,,,
97904,55861,2025-09-28,1611000,9,No disponible,1611,,,,,,
97908,55861,2025-11-03,837000,9,No disponible,837,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97911,55861,2025-10-08,810000,9,No disponible,810,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97913,55861,2025-04-01,315000,9,No disponible,315,,Palencia,,,,
97936,60811,2025-08-01,1309000,7,No disponible,1309,,,,,,
97939,60811,2025-06-19,679000,7,No disponible,679,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97940,60811,2025-04-08,532000,7,No disponible,532,,Gijón,,,,
97942,60811,2025-02-22,224000,7,No disponible,224,,Gijón,,,,
97942,60811,2025-02-22,224000,7,No disponible,224,,Gijón,,,,
97942,60811,2025-02-22,224000,7,No disponible,224,,Gijón,,,,
97942,60811,2025-02-22,224000,7,No disponible,224,,Gijón,,,,
97942,60811,2025-02-22,224000,7,No disponible,224,,Gijón,,,,
97942,60811,2025-02-22,224000,7,No disponible,224,,Gijón,,,,
