name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-33.3537,-70.6811",2022-08-08,14.9,0,6.9,14.9,-2.6,6.5,2.7,78.3,0,0,0,,0,0.6,19.8,7.6,355.3,1022.9,8.7,8,184,15.8,7,10,2022-08-08T07:27:53,2022-08-08T18:09:16,0.38,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-09,22,-0.3,9.4,22,-1.9,8.9,1.6,65.6,0,0,0,,0,0.4,20.2,11.2,26.8,1020.4,41.4,8.8,186.4,16,7,10,2022-08-09T07:26:55,2022-08-09T18:09:58,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-10,18,3,10.7,18,0,10.4,3,62.3,0,0,0,,0,0.3,19.4,25.9,153.7,1017.4,19.4,8.9,189,16.3,7,10,2022-08-10T07:25:56,2022-08-10T18:10:39,0.45,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-11,19,2.7,9.4,19,0.9,8.7,5.1,77.9,0,0,0,,0,0.2,22.3,24.1,174.5,1017.5,18.5,7.2,187.7,16.3,7,10,2022-08-11T07:24:56,2022-08-11T18:11:20,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-12,14,5.7,9.5,14,5.6,9,5.3,76.8,2.3,100,45.83,rain,0,0.1,22.7,20.5,198.5,1021.7,65.1,8.4,170.7,14.8,7,10,2022-08-12T07:23:55,2022-08-12T18:12:01,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-13,17,0,8.5,17,-1.8,8.2,3.8,75.3,0,0,0,,0,0,19.1,16.6,173.6,1021.1,11.4,7.3,188.8,16.3,7,10,2022-08-13T07:22:53,2022-08-13T18:12:42,0.55,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-14,12.2,2,7.5,12.2,-0.2,6.6,4.9,84.7,10.4,100,37.5,rain,0,0,37.8,25.9,236.4,1020.5,53.7,7.4,113.4,9.9,5,10,2022-08-14T07:21:50,2022-08-14T18:13:24,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-15,13,5.7,8.9,13,4,8.4,4.9,77.4,7.2,100,37.5,rain,0,0,20.5,16.6,236.3,1024.5,83,10,140.2,12.1,5,10,2022-08-15T07:20:45,2022-08-15T18:14:04,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-16,10.3,7.4,8.9,10.3,5.4,8.1,6.1,82.7,7.8,100,58.33,rain,0,0,35.6,16.7,156.1,1020,93.8,9.8,54.5,4.6,2,10,2022-08-16T07:19:40,2022-08-16T18:14:45,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-17,12,6,8.5,12,3.1,7,6,85.3,3.1,100,37.5,rain,0,0,27.4,26.8,181.7,1022.6,72.5,8.1,157.8,13.6,6,10,2022-08-17T07:18:34,2022-08-17T18:15:26,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-18,16.7,0.6,8,16.7,-0.7,7.8,1.7,68.7,0,0,0,,0,0,21.6,18.1,193.4,1024.9,5,9,202.9,17.6,7,10,2022-08-18T07:17:27,2022-08-18T18:16:07,0.72,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2022-08-19,24,1,11.5,24,-0.8,11.1,3.4,63.5,0,0,0,,0,0,16.2,23.8,88.3,1017.7,22.4,8.2,205.6,17.7,7,10,2022-08-19T07:16:19,2022-08-19T18:16:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-20,24,4.6,13.1,24,2.8,12.9,6.1,67.5,0,0,0,,0,0,19.4,18.4,163.4,1017.2,21.3,7.7,207.6,18,8,10,2022-08-20T07:15:10,2022-08-20T18:17:28,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-21,21.7,5.6,13.2,21.7,4.4,12.9,7.7,72.3,0,0,0,,0,0,19.4,21.6,167.2,1014.8,15.7,8.1,205.1,17.7,7,10,2022-08-21T07:14:01,2022-08-21T18:18:09,0.81,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-22,11.2,8,9.4,11.2,6,8.5,8.6,95.1,0,0,0,,0,0,16.9,17.2,157.5,1017.9,99.6,3.3,175.2,15.1,6,10,2022-08-22T07:12:50,2022-08-22T18:18:49,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-23,18,9,11.8,18,6,10.9,8.3,80.7,0,0,0,,0,0,20.9,28.2,206.9,1019.5,64.1,4.9,208.7,18,8,10,2022-08-23T07:11:39,2022-08-23T18:19:29,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-24,19,4.8,11.1,19,2.3,10.6,7.5,80.5,0,0,0,,0,0,17.6,20.5,160.6,1018.5,49.3,4.8,155,13.4,6,10,2022-08-24T07:10:27,2022-08-24T18:20:10,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-25,22,2,11.6,22,-0.2,11.2,6.1,73.8,0,0,0,,0,0,18.4,22.2,216,1018.3,8.7,5.2,212.2,18.3,8,10,2022-08-25T07:09:14,2022-08-25T18:20:50,0.95,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-26,17.3,6,11,17.3,4.1,10.8,7.4,79.2,0.1,100,4.17,rain,0,0,16.6,26.9,159,1018,78.9,6.2,116.1,10.2,4,10,2022-08-26T07:08:00,2022-08-26T18:21:30,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-27,19,7,12,19,4.7,11.3,5.1,67.2,0,0,0,,0,0,24.8,24.2,182.1,1021.6,38.3,7.4,217.7,18.7,8,10,2022-08-27T07:06:46,2022-08-27T18:22:10,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-28,28.7,3,14.4,27.2,1.7,14,2.8,53.2,0,0,0,,0,0,21.2,39.3,210.9,1016.6,0,9.1,233.5,20.2,8,10,2022-08-28T07:05:31,2022-08-28T18:22:50,0.05,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-29,24.3,6,13.4,24.3,6,13.3,6.2,65.2,0,0,0,,0,0,25.2,27.7,168.7,1014.7,4.3,9.4,228.4,19.7,8,10,2022-08-29T07:04:16,2022-08-29T18:23:29,0.08,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-30,14.4,7.8,10.3,14.4,5.1,9.3,8.6,89.8,0,0,0,,0,0,20.5,33.8,176.9,1017.2,75.4,4.5,202.6,17.5,8,10,2022-08-30T07:03:00,2022-08-30T18:24:09,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-08-31,11,8.8,9.7,11,5.7,8.4,7,83.8,2.8,100,58.33,rain,0,0,25.6,21.6,200.2,1019.3,96.3,7.7,174.9,15.1,6,10,2022-08-31T07:01:43,2022-08-31T18:24:49,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-01,14,6,10.1,14,5.1,9.8,4.9,71.7,0.6,100,20.83,rain,0,0,24.1,12.6,197.3,1023.1,72.7,9.4,194.4,16.8,7,10,2022-09-01T07:00:26,2022-09-01T18:25:28,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-02,22,1.1,10.9,22,0.2,10.4,3.9,67.3,0,0,0,,0,0,21.2,25.9,165.6,1018.7,0,7,237.2,20.4,8,10,2022-09-02T06:59:08,2022-09-02T18:26:08,0.22,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-03,25,3.8,13.3,25,2.1,13,3.4,57.6,0,0,0,,0,0,22,23.7,175.7,1018.1,0,8.5,240.8,20.7,8,10,2022-09-03T06:57:50,2022-09-03T18:26:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-04,26,3,14.3,26,3,14.2,3.8,56.2,0,0,0,,0,0,19.1,16.6,183.5,1016.5,0,8.9,245.8,21.3,9,10,2022-09-04T06:56:31,2022-09-04T18:27:27,0.3,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-05,27.8,5,16,26.6,3.6,15.7,4.7,53.4,0,0,0,,0,0,20.5,26.1,166.9,1016,0.9,9.7,247.1,21.4,9,10,2022-09-05T06:55:12,2022-09-05T18:28:06,0.33,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-06,25.2,5,14,25.2,3.9,13.8,6.8,66.7,0.6,100,8.33,rain,0,0,21.2,40.3,165.5,1014.9,7.9,8.5,245.1,21.2,8,10,2022-09-06T06:53:52,2022-09-06T18:28:45,0.37,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-07,14,7,9.9,14,4.2,8.5,5.8,77.3,12.1,100,100,rain,0,0,31.3,27.5,182.4,1017.6,90.1,8.6,171,14.7,6,10,2022-09-07T06:52:32,2022-09-07T18:29:25,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-08,9,3.8,6,8.6,0.3,3.9,3.2,82,11.9,100,75,rain,0,0,23.4,28.2,197.2,1022.1,73.7,9.6,144.2,12.4,6,10,2022-09-08T06:51:12,2022-09-08T18:30:04,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-09,19.1,0.7,8.5,19.1,-0.8,8,2.3,70.3,0,0,0,,0,0,21.6,21.1,232.5,1019.7,0.2,8.1,253.1,21.6,9,10,2022-09-09T06:49:51,2022-09-09T18:30:43,0.47,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-10,19,2,9.9,19,0.5,9.4,5.1,75.5,0,0,0,,0,0,23.4,27.7,200.2,1017.4,10.6,8.3,252.3,21.7,9,10,2022-09-10T06:48:30,2022-09-10T18:31:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-11,14.6,7.7,10,14.6,4.8,9.1,6.6,80.7,1.3,100,29.17,rain,0,0,25.6,21.2,183,1023.4,79.2,8.4,155.5,12.9,5,10,2022-09-11T07:47:09,2022-09-11T19:32:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-12,17,0.3,9.1,17,-2.1,8.6,4.8,77.7,0.5,100,12.5,rain,0,0,23.4,27.8,203.3,1020.1,38.6,7.8,242.2,20.2,9,10,2022-09-12T07:45:47,2022-09-12T19:32:42,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-13,16.3,8,11.3,16.3,6.1,10.5,5.7,70.7,2.3,100,37.5,rain,0,0,22.3,16.6,183.3,1022.9,64.8,9.9,227.9,18.9,7,10,2022-09-13T07:44:26,2022-09-13T19:33:21,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-14,23,2,12.6,23,0.4,12.3,3.6,62,0,0,0,,0,0,23.4,103.8,181.1,1021,5.1,7.9,275.9,22.8,9,10,2022-09-14T07:43:04,2022-09-14T19:34:00,0.64,Clear,Clear conditions throughout the day.,wind,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-15,23.8,4.7,13.8,23.8,1.5,13.6,5.2,61.1,0,0,0,,0,0,19.4,30.4,179.1,1015.7,64.1,9,245.1,20.3,9,10,2022-09-15T07:41:41,2022-09-15T19:34:40,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-16,14.8,7,10.3,14.8,4.8,9.8,7.9,85.5,1.9,100,33.33,rain,0,0,25.9,27.1,166.2,1016.3,85.8,7.2,212.3,17.6,7,10,2022-09-16T07:40:19,2022-09-16T19:35:20,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-17,15.3,7,10.5,15.3,5.8,9.7,6.7,79,16.9,100,95.83,rain,0,0,30.2,25.9,197.3,1018.6,73.3,8.4,203.3,16.7,7,10,2022-09-17T07:38:57,2022-09-17T19:35:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-18,13.1,7.8,10.1,13.1,5.5,9.1,5.8,75.4,9.8,100,95.83,rain,0,0,26.6,25.9,191,1021.4,86.9,10,175.1,14.5,6,10,2022-09-18T07:37:34,2022-09-18T19:36:39,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-19,15.7,7.2,10.9,15.7,5.3,10.2,4.4,65.8,0.6,100,20.83,rain,0,0,28.8,26.6,179.7,1019.8,83.6,10,232.3,19.1,8,10,2022-09-19T07:36:12,2022-09-19T19:37:19,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-20,12.5,6.9,9,12.5,3.7,7.5,3.2,67.8,10.3,100,91.67,rain,0,0,30.6,25.5,187.2,1023.4,89.2,10,182.8,15.2,6,10,2022-09-20T07:34:49,2022-09-20T19:37:59,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-21,15.2,1.5,9,15.2,1.5,8.6,-0.3,57.4,2.4,100,41.67,"rain,snow",0,0,27.7,20.6,205.1,1027.9,23.2,10,279.3,23.1,9,10,2022-09-21T07:33:27,2022-09-21T19:38:39,0.86,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-22,22.5,1,11.9,22.5,-0.6,11.7,-1.7,45.5,0,0,0,,0,0,24.1,21,195.1,1021.5,15.7,10,291.7,24.2,9,10,2022-09-22T07:32:04,2022-09-22T19:39:19,0.89,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-23,20.3,7.9,13.4,20.3,7.4,13.3,5.3,59.2,0.2,100,8.33,rain,0,0,26.3,22.8,189.3,1018,75.1,10,219,18.1,7,10,2022-09-23T07:30:41,2022-09-23T19:40:00,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-24,12,9.9,10.8,12,7.9,10.6,8.6,85.9,24.7,100,83.33,rain,0,0,27.7,20.5,180.1,1020.2,94.6,9.4,159.9,13.2,5,10,2022-09-24T07:29:19,2022-09-24T19:40:41,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-25,19,8.7,12.4,19,7,11.8,7,71.9,0.3,100,12.5,rain,0,0,26.6,22.3,190.4,1021.4,58,10,282.5,23.4,9,10,2022-09-25T07:27:57,2022-09-25T19:41:21,0,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-26,18.9,7.5,12.3,18.9,6.7,12,6.7,70.6,0,0,0,,0,0,24.8,23.9,195.5,1019,88.2,10,245.6,20.4,8,10,2022-09-26T07:26:34,2022-09-26T19:42:02,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-27,22.6,6.1,14.5,22.6,6.1,14.4,6.4,62,0,0,0,,0,0,25.6,23.5,191.9,1017.8,50.6,9.7,296.6,24.7,9,10,2022-09-27T07:25:12,2022-09-27T19:42:44,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-28,22,6,13.7,22,5.1,13.7,7.3,68.4,0,0,0,,0,0,23.8,24.9,186.1,1018.6,43.6,9.8,274.5,22.9,9,10,2022-09-28T07:23:51,2022-09-28T19:43:25,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-29,19.9,9.1,12.3,19.9,6.7,11.8,9.1,83,0.8,100,16.67,rain,0,0,24.8,29.5,177.8,1019,61.6,6.3,283,23.5,9,10,2022-09-29T07:22:29,2022-09-29T19:44:07,0.13,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-09-30,24,9.4,15.1,24,8.8,15,8.9,72.1,0,0,0,,0,0,29.5,25.9,189.6,1018.2,71.9,6,312.7,25.8,10,10,2022-09-30T07:21:08,2022-09-30T19:44:48,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-01,25,7,15.8,25,6.2,15.7,8.5,64.5,0,0,0,,0,0,24.1,27.7,178.5,1016.3,8.7,9.3,302.2,25,10,10,2022-10-01T07:19:46,2022-10-01T19:45:31,0.2,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85574099999"
"-33.3537,-70.6811",2022-10-02,26,7,16.2,26,6.2,15.9,8.5,67.6,0,0,0,,0,0,26.3,27.7,166.8,1015,33.6,6.6,320.2,26.3,10,10,2022-10-02T07:18:26,2022-10-02T19:46:13,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85574099999"
"-33.3537,-70.6811",2022-10-03,15,8,10.9,15,6,9.9,8.3,85.5,0.5,100,12.5,rain,0,0,31.3,22.3,165.6,1015.9,86.1,6.7,242.1,20.2,8,10,2022-10-03T07:17:05,2022-10-03T19:46:56,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-04,18,8,11.9,18,6.8,11.3,6.2,70.2,4.7,100,62.5,rain,0,0,29.9,27.7,180.4,1017.4,85.5,10,237.7,19.9,8,10,2022-10-04T07:15:45,2022-10-04T19:47:39,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-05,18,9,12.6,18,7.6,12.2,6.4,67.2,4.2,100,70.83,rain,0,0,23,25.9,189.4,1020.9,81,10,200.9,16.7,6,10,2022-10-05T07:14:25,2022-10-05T19:48:22,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-06,23,8.7,15.4,23,8.7,15.4,6,57,0,0,0,,0,0,32.8,22.3,188.2,1022.3,66,10,302.7,25.3,10,10,2022-10-06T07:13:06,2022-10-06T19:49:05,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-07,27,8.3,16.7,26.4,7.2,16.6,6.9,56.9,3.5,100,33.33,rain,0,0,31.3,26.7,220,1016.8,9.4,9.5,310.9,25.7,10,10,2022-10-07T07:11:47,2022-10-07T19:49:49,0.42,Rain,Clear conditions throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-08,21.4,9.8,15,21.4,8.7,14.9,6.2,59.8,7.1,100,41.67,rain,0,0,32.8,26.7,193.6,1018.6,44.5,10,270.1,22.4,8,10,2022-10-08T07:10:29,2022-10-08T19:50:33,0.46,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-09,26,6.8,16.2,26,5.9,16.1,1.1,41.1,0,0,0,,0,0,23.8,28.5,182.6,1014.2,0,10,338.8,28.1,10,10,2022-10-09T07:09:11,2022-10-09T19:51:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-10,21.1,8,14.7,21.1,8,14.5,4.3,51.5,0.2,100,8.33,rain,0,0,27.4,25.9,194.5,1016.8,4.1,10,312.2,25.9,9,10,2022-10-10T07:07:54,2022-10-10T19:52:03,0.52,Rain,Clear conditions throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-11,22,5,13.3,22,4,12.7,5.9,65.3,0,0,0,,0,0,59.4,26.9,181.9,1020.8,12.3,9.4,329.3,27.3,10,10,2022-10-11T07:06:37,2022-10-11T19:52:48,0.56,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-12,23.9,7.5,15.5,23.9,6.7,15.3,7,62,0,0,0,,0,0,36,29.5,200.8,1019.8,1.2,9.4,337.5,27.9,10,10,2022-10-12T07:05:21,2022-10-12T19:53:34,0.59,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-13,25,9,16.4,25,9,16.4,4.8,51,0,0,0,,0,0,29.9,27.7,200.5,1019,6,9.7,333.6,27.6,10,10,2022-10-13T07:04:06,2022-10-13T19:54:20,0.62,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-14,27,6.9,17.2,26.4,6.9,17,0.9,38.4,0,0,0,,0,0,28.4,24.1,191.8,1017.8,0,9.8,342.2,28.4,10,10,2022-10-14T07:02:51,2022-10-14T19:55:06,0.65,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-15,28.9,8.9,18.3,27.4,8.4,18.1,4.3,42.6,0,0,0,,0,0,26.3,31.7,196.1,1016.4,0.1,9.7,347.7,28.8,10,10,2022-10-15T07:01:37,2022-10-15T19:55:53,0.68,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-16,27.1,8.1,17.7,26.3,8.1,17.6,5.5,48.9,0,0,0,,0,0,30.6,27.7,198.3,1016.2,7.9,10,334.9,27.8,10,10,2022-10-16T07:00:24,2022-10-16T19:56:40,0.72,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-17,21.7,7,13.4,21.7,4,12.6,6.5,66,1.5,100,33.33,rain,0,0,33.1,26.8,177.6,1015,36.5,9.3,280.9,23.4,9,10,2022-10-17T06:59:11,2022-10-17T19:57:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-18,21,9,14,21,6.7,13.6,6.1,62.6,0.2,100,8.33,rain,0,0,32.8,25.9,205.3,1016.5,52.7,9.7,283.7,23.5,9,10,2022-10-18T06:57:59,2022-10-18T19:58:15,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-19,22,7,13.9,22,6.7,13.6,6,62.2,0,0,0,rain,0,0,29.5,27.7,189.6,1020,41.8,9.7,264.4,22,8,10,2022-10-19T06:56:49,2022-10-19T19:59:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-20,27,7,17.3,26.2,7,17.2,4.2,50,0,0,0,,0,0,31.7,25.9,214.9,1020,0,9.3,353.5,29.2,10,10,2022-10-20T06:55:39,2022-10-20T19:59:52,0.85,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-21,26,9,17.9,26,8.5,17.9,5.8,48.2,0,0,0,,0,0,30.6,27.7,197.8,1016.2,18.6,9.4,344.5,28.4,10,10,2022-10-21T06:54:29,2022-10-21T20:00:41,0.88,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-22,28,8.7,18.1,27,8.7,18,6.7,50.8,0,0,0,,0,0,29.9,25.9,197.2,1015.5,14.7,9.7,354.4,29.5,10,10,2022-10-22T06:53:21,2022-10-22T20:01:31,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-23,24,8.4,16.3,24,7.6,16.2,5.2,52.1,0,0,0,,0,0,31.7,27.7,181.6,1017.6,14.7,10,360.7,29.9,10,10,2022-10-23T06:52:14,2022-10-23T20:02:21,0.94,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-24,26.2,6.9,16.8,26.2,6.9,16.7,5,50.3,0,0,0,,0,0,31.7,28.2,191.4,1015.9,27.9,10,356.5,29.6,10,10,2022-10-24T06:51:08,2022-10-24T20:03:11,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2022-10-25,21.9,9.9,14.5,21.9,8.1,14.3,5.7,57.3,0.1,100,4.17,rain,0,0,35.6,38.9,188.9,1016.7,28.5,10,324.6,26.9,10,10,2022-10-25T06:50:02,2022-10-25T20:04:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
