name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-33.3537,-70.6811",2021-08-12,11,2.8,5.8,11,0,4.3,3.7,87.7,0,0,0,,0,0,19.8,22.3,160.4,1020.4,47.6,4.3,185.1,16.2,7,,2021-08-12T07:23:39,2021-08-12T18:12:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-13,16,1,6.7,16,-1.4,6.5,2.7,79.1,0,0,0,,0,0,20.5,16.6,178.1,1022.1,49.1,4.3,193.2,16.7,7,,2021-08-13T07:22:37,2021-08-13T18:12:52,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-14,19,-2,8.1,19,-4,7.9,0.7,65.5,0,0,0,,0,0,20.5,18.4,163.6,1019.3,34.8,4.5,189.9,16.4,7,,2021-08-14T07:21:33,2021-08-14T18:13:33,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-15,12,5.9,8.2,12,3.3,7,4.9,80.3,0,0,0,,0,0,18.7,22.3,169.8,1018.8,94.6,4.9,54.4,4.7,3,,2021-08-15T07:20:29,2021-08-15T18:14:14,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-16,17.2,7,11.2,17.2,5.6,10.9,5.4,69.8,0.1,100,4.17,rain,0,0,25.2,18.4,168.7,1018.1,87.1,7.3,111.3,9.4,5,,2021-08-16T07:19:24,2021-08-16T18:14:55,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-08-17,20,8.4,13.2,20,8.4,13.2,8,72.5,1,100,8.33,rain,0,0,26.6,24.1,159.3,1017.9,90.6,9.4,125.8,10.7,6,,2021-08-17T07:18:17,2021-08-17T18:15:35,0.33,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-08-18,15,9.6,13,15,9,12.9,10.9,87.8,29.1,100,83.33,rain,0,0,52.6,29.1,157.4,1017.5,96.2,8.8,73.5,6.4,3,,2021-08-18T07:17:10,2021-08-18T18:16:16,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-19,15,8.4,10.9,15,7.2,10.3,7.5,81.4,18.4,100,100,rain,0,0,41.8,31.7,202.5,1021.9,76.7,9,99.2,8.8,4,,2021-08-19T07:16:02,2021-08-19T18:16:57,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-20,13,5,9.3,13,4,9,5.7,79.2,1.3,100,25,rain,0,0,17.3,16.6,120.8,1020.2,88.3,9.2,89.3,7.5,5,,2021-08-20T07:14:53,2021-08-20T18:17:37,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-21,18,6,11.2,18,3.6,10.9,6.3,73.4,7.6,100,50,rain,0,0,51.8,40.7,350.4,1015.6,69.6,8.8,71.7,6.2,3,,2021-08-21T07:13:43,2021-08-21T18:18:18,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-22,16.3,8.7,11.4,16.3,6.7,10.9,5.9,70.7,1.6,100,33.33,rain,0,0,21.6,24.1,190.2,1018,84.1,9.6,185.2,15.9,7,,2021-08-22T07:12:32,2021-08-22T18:18:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-23,14,6.7,9.6,14,5.5,8.6,5,74.2,4.2,100,62.5,rain,0,0,25.9,33.5,177.2,1014.1,88.3,10,65.1,5.6,3,,2021-08-23T07:11:21,2021-08-23T18:19:38,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-24,16,2.2,9.5,16,2.2,9.3,4.6,74.5,11,100,95.83,rain,0,0,24.1,22.3,189.7,1016.7,55,9,161.7,13.9,6,,2021-08-24T07:10:08,2021-08-24T18:20:19,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-25,15,6.9,10.1,15,5.3,9.1,4.1,67.5,3.9,100,75,rain,0,0,23.4,24.1,184.5,1024.4,64.9,10,178.5,15.5,7,,2021-08-25T07:08:55,2021-08-25T18:20:59,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-26,16.3,3.2,9.5,16.3,3.2,9.2,3.5,68.5,0.2,100,8.33,rain,0,0,22.3,20.5,189.7,1022.3,35.4,9.6,212.3,18.3,8,,2021-08-26T07:07:42,2021-08-26T18:21:39,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-27,14.5,5.3,9.9,14.5,4,9.6,4.6,70.4,0,0,0,,0,0,22.3,22.3,172.4,1019.6,94.7,9,145.8,12.6,6,,2021-08-27T07:06:27,2021-08-27T18:22:19,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-28,23,8.6,14,23,6.5,13.7,6,61.9,0,0,0,,0,0,24.8,20.5,180.9,1020.1,70,8.9,118.3,10.1,5,,2021-08-28T07:05:12,2021-08-28T18:22:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-29,26,5.7,13.9,26,5.7,13.7,6,64.4,0.4,100,8.33,rain,0,0,20.5,27.7,176,1015.2,7.3,7.9,222.5,19.1,8,,2021-08-29T07:03:57,2021-08-29T18:23:38,0.73,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-30,14,8,10.1,14,6.5,9.3,7.7,85.7,3.5,100,79.17,rain,0,0,24.5,16.6,168.1,1017.4,66,8,193.3,16.7,7,,2021-08-30T07:02:41,2021-08-30T18:24:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-08-31,19.6,8,11.7,19.6,7.4,11.5,6.9,75.5,4.4,100,87.5,rain,0,0,24.1,16.6,201.3,1018.1,68,7.1,206.3,18,8,,2021-08-31T07:01:24,2021-08-31T18:24:58,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-01,18.6,3,11.4,18.6,0.9,11.2,6.1,72.6,0.6,100,25,rain,0,0,24.8,20.5,118.2,1016.9,55.4,6.8,130.4,11.3,5,,2021-09-01T07:00:06,2021-09-01T18:25:37,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2021-09-02,21,6,12.3,21,5.1,11.9,7.9,77.9,0.2,100,8.33,rain,0,0,24.8,24.1,164.4,1018.6,27,7.3,231.9,20,8,,2021-09-02T06:58:48,2021-09-02T18:26:17,0.86,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-03,13.4,8.9,10.1,13.4,6.1,9.3,7.7,85.7,4.5,100,58.33,rain,0,0,27,20.5,188.7,1018.6,93.5,6.6,205.7,17.9,8,,2021-09-03T06:57:30,2021-09-03T18:26:56,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-04,20,6,12.3,20,6,11.8,4.3,62.2,1.6,100,16.67,rain,0,0,25.2,20.5,187.3,1019.7,43.4,9.5,236.4,20.4,8,,2021-09-04T06:56:11,2021-09-04T18:27:36,0.92,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-05,19.4,4,11.4,19.4,3.9,11.1,4.9,67.5,0,0,0,,0,0,28.1,25.9,198.9,1017.3,22,9.2,249.4,20.7,8,,2021-09-05T07:54:52,2021-09-05T19:28:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-06,14.1,8,10.7,14.1,6,10.1,5.3,70.7,1.9,100,33.33,rain,0,0,29.9,25.9,196.4,1020.6,77.9,10,201.5,16.6,7,,2021-09-06T07:53:32,2021-09-06T19:28:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-07,13.3,7.6,9.9,13.3,5.7,9.2,2.9,62.8,7.9,100,87.5,rain,0,0,22.3,18.4,195.1,1024,88,10,140.6,11.6,4,,2021-09-07T07:52:12,2021-09-07T19:29:34,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-08,18.3,1,9.4,18.3,0.5,9,0.5,60.4,0,0,0,,0,0,25.6,13,182.7,1023.4,2.3,9.2,266.1,22,9,,2021-09-08T07:50:52,2021-09-08T19:30:13,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-09,24,2,12.8,24,1.7,12.7,0.3,48.2,0,0,0,,0,0,20.2,16.6,184.7,1016.5,0.5,9.8,265.6,21.9,9,,2021-09-09T07:49:31,2021-09-09T19:30:52,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-10,23.1,5,13.9,23.1,3.3,13.7,5.2,60.1,0,0,0,,0,0,25.2,31.7,169.8,1013.1,42.7,9.1,251.6,20.8,8,,2021-09-10T07:48:10,2021-09-10T19:31:32,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-11,14,8.7,10.9,14,6.5,10.1,6.7,76.9,3.4,100,37.5,rain,0,0,46.1,27.7,165.4,1013.3,94.3,7.4,121.6,10.1,5,,2021-09-11T07:46:49,2021-09-11T19:32:11,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-12,15.2,8.7,11.9,15.2,6.3,11.2,6.1,68.9,22.7,100,95.83,rain,0,0,46.4,25.9,17.5,1020,82.9,9.7,140.4,11.8,5,,2021-09-12T07:45:27,2021-09-12T19:32:50,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-13,12.5,5,8.8,12.5,3.9,8.1,3.7,71.9,14.9,100,79.17,rain,0,0,32,18.4,175.2,1023.9,62,9.9,174.7,14.3,7,,2021-09-13T07:44:05,2021-09-13T19:33:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-14,20.2,1,10.2,20.2,-1.4,10,0.3,58.4,0,0,0,,0,0,20.2,20.5,170.6,1021.7,0.3,8.9,281.9,23.3,9,,2021-09-14T07:42:43,2021-09-14T19:34:09,0.27,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-15,22,3,12.5,22,1.7,12.4,0.9,50.6,0,0,0,,0,0,22.3,22.3,178.6,1021.3,0.4,9.3,272,22.4,9,,2021-09-15T07:41:21,2021-09-15T19:34:49,0.31,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-16,25,4,14.1,25,2.8,13.9,2.5,51.2,0,0,0,,0,0,20.9,22.7,180.9,1018.1,1.8,9.6,281,23.3,9,,2021-09-16T07:39:59,2021-09-16T19:35:29,0.34,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-17,21.4,6,13.9,21.4,5.6,13.7,6.3,64.3,0,0,0,,0,0,22.7,24.1,181.6,1018.2,21.1,9.8,271.8,22.6,9,,2021-09-17T07:38:36,2021-09-17T19:36:08,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-18,19,7,12.5,19,7,12.4,7.9,76.5,1.3,100,41.67,rain,0,0,27,25.9,177.1,1017,48.9,8,257.3,21.3,8,,2021-09-18T07:37:14,2021-09-18T19:36:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-19,17,6.1,11.6,17,4.5,11.2,6.1,71.1,0.6,100,20.83,rain,0,0,28.4,27.7,200.6,1019,56,9.8,250.3,20.8,9,,2021-09-19T07:35:51,2021-09-19T19:37:28,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-20,20.9,7,13.9,20.9,7,13.8,4.9,57.2,0.3,100,8.33,rain,0,0,25.2,14.8,198,1018.9,26.2,9.9,292.6,24.2,9,,2021-09-20T07:34:29,2021-09-20T19:38:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-21,20,5,12.2,20,5,12.1,5.5,65.7,0.2,100,4.17,rain,0,0,27.4,33.5,200.2,1015.9,20.7,9.2,277.7,23,9,,2021-09-21T07:33:06,2021-09-21T19:38:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-22,19.6,9.8,13.5,19.6,8,13,6.1,63.5,1.1,100,33.33,rain,0,0,25.2,25.9,190.6,1022.2,49.1,10,234.9,19.4,8,,2021-09-22T07:31:43,2021-09-22T19:39:29,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-23,27,4,15.5,26.3,1.2,15.1,3,51.5,0,0,0,,0,0,25.2,22.3,181.3,1017.6,11.3,9.3,299.4,24.8,9,,2021-09-23T07:30:21,2021-09-23T19:40:09,0.58,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-24,32,7,17.6,29.8,7,17.2,2.1,43,0,0,0,,0,0,22,27.7,183,1012.9,0.1,9.7,298.9,24.6,9,,2021-09-24T07:28:58,2021-09-24T19:40:50,0.62,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-25,22,9.9,13.9,22,9.2,13.9,8.2,70.7,0.1,100,4.17,rain,0,0,31,25.9,196.7,1019.5,50.8,9,281.7,23.4,9,,2021-09-25T07:27:36,2021-09-25T19:41:31,0.65,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-26,23.6,6.5,14.7,23.6,6.5,14.6,6.7,62.9,0,0,0,,0,0,27,24.1,196.7,1017.6,2.2,9.3,302.8,25.1,9,,2021-09-26T07:26:14,2021-09-26T19:42:12,0.68,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-27,25.2,7,16.5,25.2,7,16.5,5.4,53.7,0,0,0,,0,0,23.8,22.3,176.9,1017.6,0.2,9.3,304.2,25.3,9,,2021-09-27T07:24:52,2021-09-27T19:42:53,0.71,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-28,28,8,17.9,26.7,8,17.8,1.1,37.4,0,0,0,,0,0,25.9,25.9,185.4,1016.9,1.2,9.6,307,25.4,10,,2021-09-28T07:23:30,2021-09-28T19:43:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-29,26,6,14.7,26,6,14.7,-3.9,30.2,0,0,0,,0,0,28.4,29.5,163.3,1014.9,52.6,9.7,227.1,18.7,9,,2021-09-29T07:22:09,2021-09-29T19:44:16,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-09-30,20,4,12.7,20,1.2,12.2,0.8,47.4,0,0,0,,0,0,30.6,22.3,189.7,1019.7,14.7,10,307.4,25.3,10,,2021-09-30T07:20:47,2021-09-30T19:44:58,0.81,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-01,23,6,13.6,23,5.1,13.6,4.4,58.4,0,0,0,,0,0,29.2,33.5,201.5,1018.2,8.4,9.8,307.9,25.4,10,,2021-10-01T07:19:26,2021-10-01T19:45:40,0.84,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-02,18.2,7,12.6,18.2,4.8,12.3,3.3,54.1,0.4,100,4.17,rain,0,0,30.2,22.3,191.1,1019.4,31.6,10,302.7,24.9,9,,2021-10-02T07:18:06,2021-10-02T19:46:23,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-03,22,4,13.4,22,2.8,12.9,1,46.2,0,0,0,,0,0,29.5,25.9,190.1,1017.5,0,10,318.8,26.3,10,,2021-10-03T07:16:45,2021-10-03T19:47:05,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-04,25,5,15.3,25,3.9,15.2,1.9,44.6,0,0,0,,0,0,31,25.9,195.6,1014.4,7.7,9.7,321.2,26.7,10,,2021-10-04T07:15:25,2021-10-04T19:47:48,0.94,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-05,23,7,15.3,23,5.6,15.2,3.8,49.9,0,0,0,,0,0,34.6,27.7,196.9,1014.3,2.4,9.6,314.8,26.2,10,,2021-10-05T07:14:06,2021-10-05T19:48:32,0.97,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-06,27,7,16.5,26,7,16.4,1.9,41.4,0,0,0,,0,0,29.5,22.3,198.2,1013.1,0,9.7,328.9,27.2,10,,2021-10-06T07:12:46,2021-10-06T19:49:15,0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-07,22.7,7,15,22.7,6.2,15,3.9,49.5,0,0,0,,0,0,33.5,27.7,195,1012.1,6.7,9.9,318.1,26.5,10,,2021-10-07T07:11:28,2021-10-07T19:49:59,0.04,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-08,17,8.5,12.1,17,7,11.8,7,73.1,15.8,100,50,rain,0,0,25.6,20.5,185.5,1017.1,75.2,9.4,139.1,11.5,4,,2021-10-08T07:10:10,2021-10-08T19:50:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-09,21.2,5.4,13.1,21.2,5.4,13.1,5.9,65.1,0.4,100,8.33,rain,0,0,44.6,33.5,201.5,1015,20.5,9.2,272.4,22.7,9,,2021-10-09T07:08:52,2021-10-09T19:51:28,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-10,22.2,10,14.8,22.2,7.2,14.5,6.7,60.2,2.4,100,33.33,rain,0,0,31.7,22.3,171.6,1019.7,53,10,296.7,24.6,9,,2021-10-10T07:07:35,2021-10-10T19:52:13,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-11,28,8,16.6,26.8,7.4,16.4,6.6,57.3,0,0,0,,0,0,29.5,33.5,186.6,1013.5,10.9,9.6,340.8,28.3,10,,2021-10-11T07:06:18,2021-10-11T19:52:58,0.18,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-12,18,10.4,13.1,18,10.4,13.1,7.1,68.8,1.3,100,45.83,rain,0,0,30.2,27.7,188.6,1016.7,80.6,9.8,247.2,20.3,8,,2021-10-12T07:05:02,2021-10-12T19:53:44,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-13,22,10,14.1,22,8.2,14,6,60,0.2,100,8.33,rain,0,0,34.2,31.7,197.9,1018,72.4,10,323.2,26.8,10,,2021-10-13T07:03:47,2021-10-13T19:54:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-14,15.6,8,11.5,15.6,4.2,10.7,5.4,67.7,3.3,100,50,rain,0,0,38.2,27.7,191,1020.1,75.7,9.6,223.8,18.8,7,,2021-10-14T07:02:33,2021-10-14T19:55:17,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-15,21,3,12.9,21,2.8,12.5,1.7,51,0,0,0,,0,0,29.5,24.1,197.2,1020.8,4.5,9.8,342.6,28.2,10,,2021-10-15T07:01:19,2021-10-15T19:56:03,0.32,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-16,23.3,5.8,15,23.3,4.4,14.8,2.1,45.4,0,0,0,,0,0,30.6,29.5,202.1,1020.6,1.2,9.8,350.8,29.1,10,,2021-10-16T07:00:06,2021-10-16T19:56:51,0.36,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-17,25.1,6,16.5,25.1,6,16.5,2.9,45.7,0,0,0,,0,0,30.2,25.9,201,1020,15.5,9.8,350.6,29,10,,2021-10-17T06:58:53,2021-10-17T19:57:38,0.39,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-18,30,7,19.3,28.2,6.2,18.8,0.7,36.1,0,0,0,,0,0,31.3,25.9,191.7,1016.3,1.2,9.8,357.7,29.5,10,,2021-10-18T06:57:42,2021-10-18T19:58:26,0.43,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-19,30.5,9,19.3,28.5,9,19,4.1,40.6,0,0,0,,0,0,28.1,27.7,195.4,1013.5,0.2,9.7,344.7,28.5,10,,2021-10-19T06:56:31,2021-10-19T19:59:15,0.46,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-20,17.1,10.4,13.3,17.1,10.4,13.3,8.9,75.8,0,0,0,,0,0,33.5,24.1,181.8,1019.5,49.5,8.9,323.2,26.7,10,,2021-10-20T06:55:21,2021-10-20T20:00:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-21,24,8.5,15,24,8.5,15,7.8,66.1,0,0,0,,0,0,35.3,25.9,185.8,1018,56,8.2,345,28.5,10,,2021-10-21T06:54:12,2021-10-21T20:00:53,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-22,21,11,15.4,21,11,15.4,7.8,62.5,0.7,100,16.67,rain,0,0,29.9,43.2,194.5,1017.3,68.5,9.9,259.6,21.4,9,,2021-10-22T06:53:04,2021-10-22T20:01:42,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-23,23.9,7,14.9,23.9,7,14.7,3.5,50.4,0,0,0,,0,0,32.8,24.1,188.2,1020.2,0.5,9.9,346.9,28.9,10,,2021-10-23T06:51:57,2021-10-23T20:02:33,0.6,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-24,30,8.8,19.2,28.2,8.5,18.8,2.4,38,0,0,0,,0,0,38.9,24.1,187.2,1018.5,0.5,9.9,363.4,30.2,10,,2021-10-24T06:50:51,2021-10-24T20:03:23,0.63,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-25,32,10.8,21.8,29.9,10.8,21.2,4.6,35.6,0,0,0,,0,0,37.4,27.7,187.4,1015.4,3.3,10,368.5,30.4,10,,2021-10-25T06:49:46,2021-10-25T20:04:14,0.66,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-26,27,13,19.6,26.5,13,19.6,7.9,48,0,0,0,,0,0,31,29.5,182.4,1015.1,6.6,9.9,347.3,28.7,10,,2021-10-26T06:48:42,2021-10-26T20:05:05,0.7,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-27,27,11,19,26.6,11,19,9.1,55.9,0,0,0,,0,0,31,27.7,190.4,1016.9,4.1,9.8,314.1,25.9,9,,2021-10-27T06:47:40,2021-10-27T20:05:57,0.73,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-28,33,11,22.2,30.9,11,21.7,7.9,44.9,0,0,0,,0,0,32.4,27.7,199.6,1016.2,0.9,9.5,366.5,30.4,10,,2021-10-28T06:46:38,2021-10-28T20:06:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-29,31,13,22.6,29.1,13,22.1,5.2,34.1,0,0,0,,0,0,39.6,31.7,191,1015.4,0.3,9.9,357.8,29.6,10,,2021-10-29T06:45:37,2021-10-29T20:07:41,0.79,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2021-10-30,32,13.6,23,29.8,13.6,22.4,6,36.9,0,0,0,,0,0,34.2,33.5,190,1012.1,11,9.9,355.6,29.3,10,,2021-10-30T06:44:38,2021-10-30T20:08:34,0.83,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
