name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-33.3537,-70.6811",2020-08-09,16,6.7,11.8,16,6.7,11.8,6.8,72.2,0,0,0,,0,0,22.3,22.3,169.8,1019.5,35.6,8.9,140.2,12.1,6,,2020-08-09T07:26:25,2020-08-09T18:10:16,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-10,16,2.5,8.2,16,2.5,7.8,3.6,76,0,0,0,,0,0,25.2,20.5,177.7,1022.3,19,8.7,171.1,15.1,6,,2020-08-10T07:25:26,2020-08-10T18:10:57,0.73,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-11,16,0,7.4,16,-0.8,6.9,0.5,65.5,0,0,0,,0,0,21.2,16.6,182.2,1017.4,0.7,9.5,195.8,16.9,7,,2020-08-11T07:24:25,2020-08-11T18:11:39,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-12,15,-1,7.1,15,-2.9,6.8,0.9,67.6,0,0,0,,0,0,21.2,16.6,192.9,1017.7,1.6,9.3,192.6,16.7,7,,2020-08-12T07:23:24,2020-08-12T18:12:20,0.79,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-13,15.3,0,7.6,15.3,-3.1,7.1,2.1,71.2,0,0,0,,0,0,17.6,16.6,174.7,1017.6,20.6,8.7,191.5,16.5,7,,2020-08-13T07:22:21,2020-08-13T18:13:01,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-14,12.1,3,7.6,12.1,0,6.9,3.5,77.2,0.4,100,16.67,rain,0,0,21.2,13,195.9,1020,42.9,9.7,190.4,16.6,7,,2020-08-14T07:21:17,2020-08-14T18:13:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-15,15.3,-0.2,7.1,15.3,-1.9,6.7,1.8,72.2,0,0,0,,0,0,20.5,13,177.8,1020,1.1,8,200.2,17.3,7,,2020-08-15T07:20:13,2020-08-15T18:14:23,0.89,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-16,17,-1,7.5,17,-2.9,7.1,0.5,65.7,0,0,0,,0,0,18,16.6,175.1,1018.6,0.3,8.4,198.6,17.3,7,,2020-08-16T07:19:07,2020-08-16T18:15:04,0.92,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-17,17,-1,8.2,17,-2.9,7.8,1,64.8,0,0,0,,0,0,18.7,16.6,157.5,1018.1,0.4,9.2,201.7,17.5,7,,2020-08-17T07:18:00,2020-08-17T18:15:45,0.95,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2020-08-18,11,1,6.9,11,-0.6,6.1,3.9,81.9,0,0,0,,0,0,20.2,20.5,171,1021.6,44.6,9.1,153.3,13.2,6,,2020-08-18T07:16:53,2020-08-18T18:16:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-19,16,5.4,10,16,5.4,9.7,4.6,71,0,0,0,,0,0,21.6,13,179.1,1022.7,46.8,9.2,206.6,17.8,7,,2020-08-19T07:15:44,2020-08-19T18:17:06,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-20,23,0.6,10.3,23,-2.4,10.1,1.3,62.4,0,0,0,,0,0,14.4,13,173,1020.9,1.5,7.4,215.4,18.6,8,,2020-08-20T07:14:35,2020-08-20T18:17:46,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-21,24,1.9,12,24,1.7,11.8,-0.3,50.1,0,0,0,,0,0,16.6,13.8,181.4,1016.6,0,8.8,216.5,18.5,8,,2020-08-21T07:13:25,2020-08-21T18:18:27,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-22,23.4,2,11,23.4,0.5,10.5,2.1,59.5,0,0,0,,0,0,22.7,25.9,164.1,1012,1.1,8.9,217.9,18.7,8,,2020-08-22T07:12:14,2020-08-22T18:19:07,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999"
"-33.3537,-70.6811",2020-08-23,14.1,7.7,10.1,14.1,5.7,9.3,5.8,76.4,6,100,54.17,rain,0,0,23.4,18.4,180.7,1013.6,65.3,8.1,164.9,14.3,6,,2020-08-23T07:11:03,2020-08-23T18:19:47,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-24,17.3,8,11.4,17.3,7.4,11,4.3,63.2,18,100,100,rain,0,0,37.1,27.7,200.6,1012.7,60.5,10,178,15.3,7,,2020-08-24T07:09:50,2020-08-24T18:20:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-25,15,5,9.6,15,3.3,8.9,5.6,77.6,21.6,100,100,rain,0,0,34.2,24.1,189.8,1016.4,59.4,9.6,146.2,12.7,6,,2020-08-25T07:08:37,2020-08-25T18:21:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-26,15.2,5.5,10,15.2,4.1,9.4,5.5,75.6,5.5,100,75,rain,0,0,38.5,22.3,190.2,1020.5,49.4,9.9,177.6,15.3,6,,2020-08-26T07:07:23,2020-08-26T18:21:48,0.27,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-27,15,1,7.8,15,1,7.3,4.6,81.9,0,0,0,,0,0,23.8,24.1,188.4,1020.7,24.1,8.4,199.8,17.3,7,,2020-08-27T07:06:09,2020-08-27T18:22:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-28,12,5.7,8.8,12,5.6,8.3,4.8,77.1,0,0,0,,0,0,21.6,11.2,178.8,1021.6,76.8,9.9,130.8,11.4,5,,2020-08-28T07:04:53,2020-08-28T18:23:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-29,16,6,10.3,16,4.4,10,4.6,69.9,2,100,29.17,rain,0,0,26.6,20.5,200.5,1023,33.6,9.7,211.5,18.3,8,,2020-08-29T07:03:38,2020-08-29T18:23:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-30,17.5,2,9.1,17.5,0.5,8.9,3.6,73,0,0,0,,0,0,25.2,16.6,192.8,1018.6,4.9,8.3,230.6,19.8,8,,2020-08-30T07:02:21,2020-08-30T18:24:27,0.41,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-08-31,17,1,8.9,17,1,8.4,3.9,72.6,0.1,100,4.17,rain,0,0,23,24.1,190.9,1018.5,27.7,9.8,217.7,18.7,8,,2020-08-31T07:01:04,2020-08-31T18:25:06,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-01,14,7,9.1,14,5.2,8.2,4.9,76.1,0.2,100,8.33,rain,0,0,22.7,22.3,191.1,1022.3,80.3,9.3,194.7,16.8,7,,2020-09-01T06:59:47,2020-09-01T18:25:46,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-02,17,3.9,10.6,17,2.8,10.3,4.5,67.6,0.1,100,4.17,rain,0,0,22.3,14.8,186.3,1022.3,37.6,9.5,231.7,19.9,8,,2020-09-02T06:58:29,2020-09-02T18:26:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-03,19,5,11.4,19,3.9,11,4.9,67,0,0,0,,0,0,22.7,18.4,189.4,1019,47.5,9.7,231.6,20,8,,2020-09-03T06:57:10,2020-09-03T18:27:05,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-04,19,7,11.7,19,4.5,11.2,6,70.3,0.8,100,16.67,rain,0,0,25.9,27.7,186.4,1015.1,60.9,9.3,209.6,18.1,8,,2020-09-04T06:55:51,2020-09-04T18:27:44,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-05,17,7,11.2,17,5.6,10.8,5.8,72.2,5.7,100,66.67,rain,0,0,32,18.4,197.7,1021.2,48.2,9.2,203,17.6,8,,2020-09-05T06:54:32,2020-09-05T18:28:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-06,22.1,1,11.6,22.1,1,11.5,3.8,64.9,0,0,0,,0,0,21.6,16.6,178.4,1018.1,43.6,8.2,250.1,20.7,8,,2020-09-06T07:53:12,2020-09-06T19:29:03,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-07,21,4,12.2,21,1.6,11.8,5.2,66.1,0,0,0,,0,0,22,16.6,184.5,1017.3,26.1,9.6,253.6,21,8,,2020-09-07T07:51:52,2020-09-07T19:29:42,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-08,11.2,8.9,10.1,11.2,7,9.6,7.8,85.7,0.6,100,16.67,rain,0,0,19.8,14.8,169.7,1018.2,82.2,8.7,82.1,6.8,3,,2020-09-08T07:50:32,2020-09-08T19:30:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-09,22,7,13.9,22,4.8,13.5,6.2,64.9,0,0,0,,0,0,24.1,16.6,191,1021.3,30.9,8.2,257.2,21.4,8,,2020-09-09T07:49:11,2020-09-09T19:31:01,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-10,21,6,13.3,21,5.1,13.2,6.6,68,0,0,0,,0,0,27,20.5,198.2,1019.6,0.5,9.3,263.3,21.7,9,,2020-09-10T07:47:50,2020-09-10T19:31:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-11,20.5,6,13.3,20.5,6,13.2,6.4,67.3,0,0,0,,0,0,34.9,22.3,174.3,1018.7,2.6,9.3,262.2,21.6,9,,2020-09-11T07:46:28,2020-09-11T19:32:20,0.81,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-12,21,3,11.9,21,1.7,11.7,3,59,0,0,0,,0,0,27.4,22.3,193.6,1017.4,0.1,9.5,271.3,22.4,9,,2020-09-12T07:45:07,2020-09-12T19:32:59,0.84,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-13,22,1,12.3,22,0.9,12,1.4,54.2,0,0,0,,0,0,27.7,16.6,175,1020.1,0,9.6,273.6,22.8,9,,2020-09-13T07:43:45,2020-09-13T19:33:39,0.87,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-14,28,2,14,26.6,0.5,13.7,1.6,49.1,0,0,0,,0,0,20.9,20.5,174.6,1014.7,1.2,9.9,280.8,23.3,9,,2020-09-14T07:42:23,2020-09-14T19:34:18,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-15,16,6,10.7,16,3.3,9.8,6.6,77,0,0,0,,0,0,25.2,24.1,171.2,1019.4,35.8,9.1,270.3,22.5,9,,2020-09-15T07:41:00,2020-09-15T19:34:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-16,22,8.8,14.4,22,7.2,14.1,7.4,66.5,0,0,0,,0,0,25.9,20.5,178.9,1020.6,36.4,8.5,268.6,22.4,9,,2020-09-16T07:39:38,2020-09-16T19:35:37,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-17,26.1,6,15.9,26.1,6,15.8,7.2,61.7,0,0,0,,0,0,28.8,20.5,197,1019.8,0.5,8.8,275.5,22.7,9,,2020-09-17T07:38:16,2020-09-17T19:36:17,0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-18,26,7,16.4,26,7,16.3,5.9,54.7,0,0,0,,0,0,27.4,24.1,193.6,1016.8,3.9,9.8,283,23.4,9,,2020-09-18T07:36:53,2020-09-18T19:36:57,0.04,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-19,27.3,6.9,16.3,26.4,6.8,16.2,5.7,53.8,0,0,0,,0,0,25.6,24.1,198.4,1015.2,0,10,285.4,23.5,9,,2020-09-19T07:35:31,2020-09-19T19:37:37,0.08,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-20,26,5,15.3,26,5,15.3,7.5,64,0,0,0,,0,0,24.8,25.9,179.3,1015,3.2,9.5,287.2,23.8,9,,2020-09-20T07:34:08,2020-09-20T19:38:17,0.11,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-21,26,7.6,15.3,26,6.4,15,8.1,69.5,0,0,0,,0,0,23.8,22.3,169.3,1016.2,61,6.6,277.5,23,9,,2020-09-21T07:32:45,2020-09-21T19:38:57,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-22,27,8,17.4,26.2,7.4,17.2,6.7,56.7,0,0,0,,0,0,27.4,22.3,196.5,1016.5,49.4,9.8,279.9,23.3,9,,2020-09-22T07:31:23,2020-09-22T19:39:38,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-23,28,8,17.7,26.7,8,17.6,5.3,48.5,0,0,0,,0,0,24.1,20.5,195,1015.3,69.2,9.8,261.2,21.7,9,,2020-09-23T07:30:00,2020-09-23T19:40:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-24,25.5,9,15.9,25.5,8.2,15.8,7.6,60.6,0,0,0,,0,0,28.4,27.7,187.3,1015.2,49.5,9.4,263.7,21.8,8,,2020-09-24T07:28:38,2020-09-24T19:40:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-25,13,9,10.6,13,7,9.7,8.4,86.6,3.2,100,37.5,rain,0,0,29.5,18.4,179.9,1018.9,78.6,7,220.1,18.3,8,,2020-09-25T07:27:16,2020-09-25T19:41:40,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-26,19,8.7,12.4,19,6.7,11.9,4.6,60.2,2.9,100,37.5,rain,0,0,31,25.9,189,1021.6,41.4,9.9,255,21.2,9,,2020-09-26T07:25:54,2020-09-26T19:42:21,0.32,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-27,24,4,13.3,24,2.8,13.3,2.9,57.5,0,0,0,,0,0,27.4,20.5,202,1018.7,1.1,8.9,307.3,25.4,10,,2020-09-27T07:24:32,2020-09-27T19:43:02,0.35,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-28,24,4,13.2,24,4,13,3.1,56,0,0,0,,0,0,29.9,29.5,188.8,1012,39,9.4,278.5,23.2,8,,2020-09-28T07:23:10,2020-09-28T19:43:44,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-29,17,7,11.2,17,5.2,10.3,5.8,71.5,1.8,100,45.83,rain,0,0,37.8,24.1,179.6,1017.1,68,9.1,263.3,21.9,8,,2020-09-29T07:21:48,2020-09-29T19:44:25,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-09-30,18.1,6.4,11.5,18.1,5.2,11.2,4.6,64.1,0.1,100,4.17,rain,0,0,32.4,27.7,190.2,1018.9,49.6,10,296.1,24.5,9,,2020-09-30T07:20:27,2020-09-30T19:45:07,0.46,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-01,19,8,12.3,19,6,11.8,4.7,61.5,0.1,100,4.17,rain,0,0,34.6,25.9,195.7,1017,51.6,10,305.8,25.4,9,,2020-10-01T07:19:06,2020-10-01T19:45:50,0.5,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-02,18,2,10.5,18,2,10.3,2.7,61.1,0.1,100,4.17,rain,0,0,31,27.7,200.7,1016.9,12.5,9.9,297.4,24.6,9,,2020-10-02T07:17:46,2020-10-02T19:46:32,0.52,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-03,17,2.9,9.7,17,1.7,9.2,0.3,54.6,0,0,0,,0,0,36,25.9,202.6,1019.4,26.3,9.8,293.4,24.5,9,,2020-10-03T07:16:25,2020-10-03T19:47:15,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-04,19.1,3,10.9,19.1,1.7,10.5,-0.2,50.6,0,0,0,,0,0,31.7,14.8,193.7,1020.3,14.7,9.9,322.6,26.7,10,,2020-10-04T07:15:05,2020-10-04T19:47:58,0.59,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-05,23,3,12.8,23,3,12.7,1,47.8,0,0,0,,0,0,28.1,27.7,181.7,1015.4,29.2,9.7,318.2,26.6,9,,2020-10-05T07:13:46,2020-10-05T19:48:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-06,22,8,13.6,22,5,13.1,5,58.7,0,0,0,,0,0,25.9,29.5,196.2,1017.9,38.8,10,270.7,22.5,8,,2020-10-06T07:12:27,2020-10-06T19:49:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-07,24,5,14.9,24,5,14.8,4,54,0,0,0,,0,0,33.8,25.9,187.3,1019.5,0.1,9.5,323.2,26.8,10,,2020-10-07T07:11:08,2020-10-07T19:50:09,0.69,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-08,24,5,15.5,24,3.3,15.2,3.4,49.5,0,0,0,,0,0,34.9,27.7,193.2,1021.1,1,9.8,325,27,10,,2020-10-08T07:09:50,2020-10-08T19:50:54,0.73,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-09,29,6.7,17.7,27.4,5.6,17.3,3.7,44.7,0,0,0,,0,0,31.3,20.5,172.3,1017,1.9,10,336,27.8,10,,2020-10-09T07:08:33,2020-10-09T19:51:38,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-10,27.1,10,18.5,26.3,10,18.5,6.1,48,0,0,0,,0,0,33.5,24.1,190.1,1016.7,0.5,9.9,333.8,27.7,10,,2020-10-10T07:07:16,2020-10-10T19:52:23,0.79,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-11,30.6,7.7,18.7,28.6,7.7,18.4,3.4,41.1,0,0,0,,0,0,29.2,33.5,188.3,1014.7,2.4,9.7,339.9,28.1,10,,2020-10-11T07:05:59,2020-10-11T19:53:09,0.83,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-12,30,9,19,28.2,9,18.7,5.5,46.2,0,0,0,,0,0,27.7,29.5,197.2,1014,9.5,9.6,330.3,27.4,10,,2020-10-12T07:04:44,2020-10-12T19:53:55,0.86,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-13,26,9.8,17,26,9.8,17,7.9,57.8,0,0,0,,0,0,31.7,31.7,188.8,1012.3,28.9,9.8,309.6,25.7,9,,2020-10-13T07:03:29,2020-10-13T19:54:41,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-14,23,8,15,23,5.3,14.5,8.7,68.8,0,0,0,,0,0,28.8,20.5,169.4,1014.8,39.5,8.8,298,24.7,9,,2020-10-14T07:02:14,2020-10-14T19:55:27,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-15,30,9,19.2,28.5,9,19,9.8,59,0,0,0,,0,0,28.8,25.9,189.6,1012.3,0.9,9.7,319.8,26.3,10,,2020-10-15T07:01:00,2020-10-15T19:56:14,0.96,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-16,23,9,15.8,23,7.2,15.5,10.2,72.2,0,0,0,,0,0,27.7,25.9,166.3,1015.4,33.1,7.9,294,24.4,10,,2020-10-16T06:59:48,2020-10-16T19:57:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-17,27.6,8,17.6,26.7,8,17.5,8.9,62,0,0,0,,0,0,31.3,29.5,177.2,1014,1.2,8.6,345.1,28.7,10,,2020-10-17T06:58:35,2020-10-17T19:57:49,0.03,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-18,26,7,17,26,7,17,7.5,58.9,0,0,0,,0,0,34.6,33.5,195.4,1014.6,0.5,9.3,338.8,28,10,,2020-10-18T06:57:24,2020-10-18T19:58:37,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-19,26,7.1,17,26,7.1,16.9,5.8,51.5,0.1,100,4.17,rain,0,0,31.3,33.5,187.4,1016.8,35.7,9.7,326.6,27.1,10,,2020-10-19T06:56:14,2020-10-19T19:59:26,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-20,28,8.8,18.8,26.8,8.5,18.7,5.2,44.7,0,0,0,,0,0,33.1,29.5,196.6,1014.9,1.7,9.9,354.1,29.2,10,,2020-10-20T06:55:04,2020-10-20T20:00:15,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-21,24.1,11,17.5,24.1,11,17.5,7.3,53.2,0,0,0,,0,0,31.7,29.5,186.2,1016.3,1.4,10,340.6,28.2,10,,2020-10-21T06:53:55,2020-10-21T20:01:04,0.16,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-22,27.1,7,17,26.5,7,16.8,7.9,59.9,0,0,0,,0,0,31,25.9,191.4,1015,3.1,9.9,361,30,10,,2020-10-22T06:52:48,2020-10-22T20:01:54,0.2,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-23,27,9,17.1,26.6,8.4,16.9,7.9,58,0,0,0,,0,0,31,29.5,184.9,1015,3.8,10,354.8,29.3,10,,2020-10-23T06:51:41,2020-10-23T20:02:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-24,24,7,15.5,24,6.2,15.4,6.8,59,0,0,0,,0,0,37.4,33.5,195,1015.7,17,9.7,345,28.8,10,,2020-10-24T06:50:35,2020-10-24T20:03:35,0.26,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-25,22.8,11,15.8,22.8,11,15.8,8.4,63.8,0.2,100,8.33,rain,0,0,29.5,25.9,188,1019.8,57.9,10,278.7,23,9,,2020-10-25T06:49:30,2020-10-25T20:04:26,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-26,28,9,17.9,27.1,8.5,17.9,7.8,55.9,0,0,0,,0,0,31.3,25.9,192.5,1015.6,7.7,9.5,367.2,30.3,10,,2020-10-26T06:48:27,2020-10-26T20:05:17,0.33,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-27,15,9,12.3,15,7,12,3,54.5,0,0,0,,0,0,29.5,27.7,175.4,1016.9,76.3,10,140.6,11.5,5,,2020-10-27T06:47:24,2020-10-27T20:06:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-28,23.2,7,15.2,23.2,7,15,4.7,56,0,0,0,,0,0,33.1,20.5,189.2,1019.3,24.8,9.9,356.1,29.3,10,,2020-10-28T06:46:23,2020-10-28T20:07:01,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
"-33.3537,-70.6811",2020-10-29,27,6,17.5,26.2,5.1,17.4,4.2,45,0,0,0,,0,0,31,29.5,188.1,1014.9,0.1,10,370.8,30.6,10,,2020-10-29T06:45:23,2020-10-29T20:07:53,0.43,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
